CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15595324,Daniels,579.0,Germany,Female,39,5,117833.3,3.0,0.0,0,5831.0,1
15744041,Yobanna,780.0,France,Female,26,3,140356.7,1.0,1.0,0,117144.15,0
15601324,Black,697.0,France,Female,48,1,0.0,2.0,1.0,1,87400.53,0
15642041,Burns,727.0,Germany,Male,40,1,93051.64,2.0,1.0,0,71865.31,1
15667602,Cheng,704.0,Spain,Male,33,3,0.0,2.0,1.0,0,73018.74,0
15746515,Greece,750.0,France,Male,36,7,136492.92,,1.0,1,26500.29,1
15680224,Ross,,France,Female,26,6,0.0,2.0,1.0,1,32909.13,0
15682728,Mathews,774.0,France,Female,32,4,0.0,2.0,0.0,0,114899.13,0
15594878,Thompson,661.0,Spain,Female,41,5,28082.95,,1.0,0,69586.27,1
15589975,Maclean,646.0,France,Female,73,6,,1.0,0.0,1,104719.66,0
15736656,H?,723.0,France,Female,49,4,0.0,2.0,0.0,1,89972.25,0
15761294,Manna,667.0,Germany,Female,56,8,137464.04,1.0,1.0,0,130846.79,1
15655232,Noble,437.0,Germany,Male,35,6,126803.34,2.0,1.0,1,161133.4,0
15571059,Martin,734.0,France,Female,54,3,0.0,1.0,1.0,0,130805.54,1
15756299,Davis,741.0,France,Female,64,2,69311.16,1.0,1.0,1,59237.72,0
15701738,Arcuri,612.0,Germany,Male,44,2,115163.38,1.0,1.0,1,97677.52,1
15699294,Pope,555.0,France,Male,30,1,0.0,2.0,0.0,0,88146.86,0
15778915,Harris,737.0,France,Female,32,7,128551.36,2.0,0.0,1,189402.71,0
15711750,Watson,711.0,France,Female,34,6,0.0,2.0,1.0,1,175310.38,0
15712176,Burke,816.0,France,Male,31,8,0.0,2.0,,1,28407.4,0
15650889,Golubev,710.0,Germany,Female,30,10,133537.1,2.0,1.0,0,155593.74,0
15742091,Parkhill,825.0,Germany,Female,35,6,118336.95,,1.0,0,26342.33,1
15775826,Iadanza,,France,Male,30,1,,1.0,0.0,1,,0
15740406,Padovesi,628.0,Germany,Male,38,10,113525.84,,1.0,0,46044.48,1
15569892,Johnstone,516.0,France,Male,35,10,57369.61,1.0,1.0,1,101699.77,0
15677906,Owens,,Spain,Female,54,5,,1.0,0.0,1,150836.98,0
15786680,Bianchi,805.0,Spain,Male,37,5,0.0,2.0,1.0,0,21928.81,0
15613197,Ugochukwutubelum,590.0,France,Male,40,8,0.0,2.0,1.0,0,62933.03,0
15777901,Lindell,640.0,Germany,Female,43,9,94752.49,1.0,,0,184006.36,1
15684348,,656.0,France,Male,63,8,0.0,2.0,0.0,1,57014.43,0
15772798,Chikezie,711.0,Spain,Female,28,5,0.0,2.0,1.0,1,93959.96,0
15598751,Ingram,556.0,France,Female,43,6,0.0,3.0,0.0,0,125154.57,1
15578096,Nnachetam,537.0,France,Male,26,7,106397.75,1.0,0.0,0,103563.23,0
15623858,Charteris,603.0,France,Male,45,9,0.0,1.0,0.0,0,148516.79,0
15601627,Siciliano,587.0,France,Male,33,8,148163.57,,0.0,0,122925.4,0
15570629,,,Germany,Female,72,5,,2.0,1.0,1,,0
15606229,Obijiaku,771.0,France,Male,39,5,0.0,2.0,,0,96270.64,0
15598157,Onyeorulu,728.0,France,Male,34,4,106328.08,1.0,1.0,0,88680.65,0
15701042,Dalton,596.0,Germany,Female,27,2,151027.56,1.0,1.0,0,170320.58,0
15617486,Sullivan,,France,Male,52,1,106723.28,1.0,0.0,0,109960.4,1
15744979,Fowler,666.0,France,Female,36,8,0.0,1.0,0.0,1,158666.99,0
15682576,Onyenachiya,763.0,France,Male,67,1,149436.73,2.0,0.0,1,106282.74,0
15804295,Pinto,,France,Male,41,2,,2.0,1.0,1,12706.67,0
15710105,Stirling,581.0,Germany,Female,26,3,105099.45,1.0,1.0,1,184520.0,1
15748231,Hargreaves,700.0,Germany,Male,35,4,95853.39,2.0,1.0,0,192933.37,0
15702656,Yobachi,,France,Female,33,1,,1.0,1.0,0,108764.69,0
15661528,Ashbolt,583.0,Spain,Male,47,5,102562.23,1.0,1.0,0,92708.1,0
15804862,Toscani,505.0,Germany,Male,43,6,127146.68,1.0,0.0,0,137565.87,0
15726153,Fanucci,,France,Male,31,5,106260.67,1.0,1.0,1,2578.43,0
15738588,Nebechi,660.0,Germany,Female,37,2,133200.09,1.0,0.0,0,71433.88,0
15772363,Hilton,772.0,Germany,Female,42,0,101979.16,,1.0,0,90928.48,0
15649112,Endrizzi,738.0,Spain,Female,33,3,122134.4,2.0,0.0,1,27867.59,0
15709531,Harding,556.0,France,Male,38,2,114756.14,1.0,1.0,0,193214.05,0
15733247,Stevenson,850.0,France,Male,33,10,0.0,1.0,1.0,0,4861.72,1
15737133,P'eng,706.0,Spain,Male,68,4,,1.0,,1,28601.68,0
15749265,Carslaw,,Germany,Male,42,1,75681.52,1.0,1.0,1,57098.0,0
15806880,Boyle,627.0,Spain,Female,30,6,0.0,1.0,1.0,1,113408.47,0
15635776,Trevisani,686.0,Germany,Female,43,5,154846.24,2.0,1.0,1,151903.6,0
15612087,Dike,,France,Male,45,2,,1.0,0.0,1,158264.62,0
15731267,Rizzo,797.0,France,Male,37,4,75263.7,,1.0,0,85801.77,0
15700209,Walker,,France,Male,63,9,,1.0,1.0,1,85101.0,0
15677249,Somadina,731.0,Spain,Male,42,9,,1.0,1.0,1,192175.52,0
15771535,Tsui,794.0,Spain,Female,37,9,0.0,2.0,1.0,0,68008.85,0
15576077,Kelly,,France,Female,27,9,159561.93,,0.0,1,,0
15625524,Rowe,512.0,France,Male,40,5,0.0,2.0,1.0,1,146457.83,0
15781530,Hsieh,690.0,France,Male,21,8,0.0,2.0,1.0,1,155782.89,0
15651063,Ifeatu,524.0,Germany,Female,37,9,127480.58,2.0,1.0,0,179634.69,0
15774491,Ross,,France,Female,28,6,0.0,2.0,0.0,0,48131.92,0
15604138,Iheanacho,749.0,Spain,Male,34,2,0.0,1.0,0.0,0,174189.04,1
15689328,Harrison,,Germany,Male,48,9,,1.0,0.0,0,,1
15669491,Cruz,850.0,France,Female,46,2,157866.77,1.0,1.0,1,18986.12,0
15679928,Horsfall,592.0,France,Female,31,2,84102.11,,0.0,1,116385.24,0
15670343,Li,,Spain,Male,19,6,0.0,2.0,0.0,0,,0
15750181,Sanderson,,Germany,Male,41,9,,2.0,0.0,0,,0
15699797,Santana,737.0,France,Male,30,8,174356.13,1.0,0.0,0,31928.5,0
15693771,Y?an,,Spain,Female,45,8,,1.0,1.0,0,,1
15634606,Chinonyelum,634.0,Spain,Male,52,1,0.0,2.0,1.0,1,176913.42,0
15737961,Miller,509.0,Germany,Female,29,0,107712.57,2.0,1.0,1,92898.17,0
15675963,Padovano,627.0,France,Female,57,9,0.0,2.0,,1,107712.42,0
15803538,,695.0,Spain,Male,56,1,,3.0,1.0,0,187734.49,1
15690231,K'ung,612.0,Spain,Female,62,0,167026.61,2.0,1.0,1,192892.05,0
15660636,Carpenter,540.0,Spain,Female,40,8,0.0,2.0,1.0,0,3560.0,0
15809087,Landry,,France,Male,64,1,,2.0,1.0,0,,1
15782778,,815.0,France,Male,35,4,0.0,2.0,0.0,1,198490.33,0
15603323,Bell,660.0,Spain,Female,33,1,,2.0,0.0,0,117834.91,0
15566494,Fang,487.0,France,Male,45,2,0.0,2.0,1.0,0,77475.73,0
15809722,Ankudinov,611.0,France,Female,40,8,100812.33,2.0,1.0,0,147358.27,0
15811389,Padovano,724.0,Germany,Female,35,0,171982.95,,0.0,1,167313.07,0
15737414,Shen,647.0,France,Male,35,4,123761.68,,1.0,0,83910.4,0
15719958,Degtyarev,850.0,Germany,Male,39,3,124548.99,,1.0,1,120380.12,0
15670615,Castiglione,652.0,Spain,Male,37,7,,2.0,1.0,0,68789.93,0
15787848,Chinedum,602.0,Spain,Male,30,9,,2.0,0.0,0,102135.92,0
15718780,Cox,650.0,Spain,Female,32,4,79450.09,,,1,118324.75,0
15673055,Sung,,Spain,Male,38,7,0.0,2.0,1.0,1,6203.66,0
15609254,Fernandez,513.0,Spain,Female,41,9,107135.04,2.0,1.0,1,160546.58,0
15777873,Downer,,France,Female,31,5,0.0,1.0,0.0,0,147963.07,1
15586821,Bellew,727.0,France,Male,28,5,0.0,2.0,0.0,1,19653.08,0
15777067,Thomas,,France,Male,64,2,,1.0,0.0,1,43678.06,0
15649992,Alexander,681.0,Spain,Male,65,7,134714.7,2.0,0.0,1,190419.81,0
15807481,Peng,577.0,France,Female,46,1,0.0,1.0,1.0,1,158750.53,0
15613886,Trevisan,722.0,Spain,Male,43,1,,1.0,1.0,0,44560.17,1
15686255,Mouzon,738.0,Germany,Male,35,6,101744.84,1.0,0.0,0,85185.44,0
15672357,Sochima,631.0,Spain,Male,38,7,0.0,2.0,1.0,0,181605.85,0
15568487,Gorshkov,712.0,France,Male,35,7,124616.23,1.0,1.0,1,69320.97,0
15570855,Leonard,670.0,France,Male,38,7,0.0,2.0,1.0,1,77864.41,0
15631848,Grover,727.0,France,Female,26,9,121508.28,1.0,1.0,1,146785.44,0
15688713,McCall,,Spain,Male,44,6,,1.0,1.0,1,,0
15587535,Onyemauchechukwu,450.0,Spain,Female,46,5,,1.0,1.0,0,54227.06,0
15618258,Chizuoke,640.0,Spain,Male,37,5,,1.0,1.0,0,81298.09,0
15719508,Davis,,Germany,Male,49,7,,4.0,1.0,1,168080.53,1
15675854,Douglas,573.0,Spain,Male,50,0,159304.07,1.0,0.0,1,155915.24,1
15595426,Madukwe,603.0,Spain,Male,57,6,105000.85,2.0,1.0,1,87412.24,1
15694860,Uspensky,675.0,France,Female,38,6,68065.8,,0.0,0,138777.0,1
15723851,Mazzanti,699.0,Spain,Male,40,2,0.0,1.0,1.0,0,78387.32,0
15698285,Ting,,France,Female,41,4,,1.0,1.0,1,79101.67,0
15750258,Ann,675.0,France,Female,32,2,155663.31,,1.0,0,97658.66,0
15625501,Wall,570.0,Germany,Male,38,1,127201.58,1.0,1.0,0,147168.28,1
15604891,Zaytseva,624.0,Spain,Female,38,8,0.0,2.0,1.0,0,95403.41,0
15812893,Costa,,France,Female,39,10,,2.0,1.0,1,,1
15592229,Mullan,713.0,France,Female,52,0,185891.54,1.0,1.0,1,46369.57,1
15652527,Champion,680.0,France,Male,44,7,108724.98,1.0,0.0,1,72330.46,0
15735221,Sousa,697.0,France,Female,42,10,0.0,2.0,1.0,0,61312.15,0
15621432,Lee,,Spain,Male,35,1,,2.0,0.0,0,186826.22,0
15809772,Glover,667.0,France,Male,48,2,0.0,1.0,1.0,0,43229.2,0
15776596,Ferri,730.0,Spain,Female,39,6,140094.59,1.0,1.0,0,172450.04,1
15684548,,556.0,Spain,Male,38,8,0.0,2.0,0.0,0,417.41,1
15620204,Walker,543.0,Germany,Female,57,1,106138.33,,1.0,1,120657.32,1
15812616,Enyinnaya,707.0,France,Female,49,10,0.0,1.0,1.0,0,82967.97,1
15794580,Ch'en,599.0,France,Male,58,4,0.0,1.0,0.0,0,176407.15,1
15586557,Milani,661.0,France,Male,41,5,0.0,1.0,0.0,1,88279.6,0
15645637,Huggins,798.0,Germany,Female,39,6,119787.76,1.0,1.0,1,164248.33,0
15760861,Phillipps,619.0,France,Male,43,1,125211.92,,1.0,1,113410.49,0
15763171,Hu,650.0,Germany,Female,25,2,114330.95,1.0,1.0,1,25325.07,0
15594928,Pagnotto,798.0,Germany,Female,38,4,129055.13,1.0,1.0,0,157147.59,0
15678910,Ts'ai,680.0,France,Female,30,8,141441.75,,1.0,1,16278.97,0
15800845,Artemieva,,Spain,Female,33,8,,1.0,1.0,1,,0
15606601,Rishel,,France,Female,22,6,186788.96,2.0,1.0,0,73286.8,0
15649160,Vavilov,554.0,France,Female,38,3,138731.95,1.0,1.0,1,194138.36,0
15654096,Johnston,779.0,Germany,Female,24,10,122200.31,2.0,1.0,0,43705.56,0
15684103,Mellor,,France,Female,26,10,,2.0,1.0,1,,0
15649121,Pinto,665.0,France,Male,52,3,0.0,1.0,1.0,0,116137.01,1
15661830,Lucciano,750.0,Spain,Female,36,6,,2.0,1.0,1,59816.41,0
15750569,Iweobiegbunam,684.0,Germany,Female,46,3,102955.14,2.0,1.0,0,154137.33,0
15779390,Theus,850.0,Spain,Female,31,4,91292.7,1.0,1.0,1,162149.07,0
15793854,Ahmed,723.0,France,Male,42,2,99095.73,1.0,1.0,1,17512.53,0
15739578,Chiazagomekpere,850.0,France,Male,49,6,128663.9,1.0,1.0,0,65769.3,1
15743570,Feng,481.0,France,Female,34,5,0.0,2.0,1.0,1,125253.46,0
15588854,Wu,715.0,France,Female,31,3,110581.29,,1.0,1,94715.24,0
15616172,Ubanwa,838.0,France,Male,31,2,,2.0,1.0,0,,0
15607560,Groom,572.0,France,Female,39,2,0.0,2.0,1.0,1,555.28,0
15638494,Salinas,625.0,Germany,Female,39,10,129845.26,,1.0,1,96444.88,0
15693732,Kilgour,,France,Female,66,9,,2.0,,1,,0
15736274,Prokhorova,,France,Male,31,8,,2.0,0.0,0,,0
15571281,,651.0,France,Male,28,10,79562.98,,,1,74687.37,0
15781665,Ibekwe,601.0,France,Female,37,5,0.0,1.0,0.0,0,20708.6,0
15733447,,,France,Female,51,1,,1.0,1.0,1,65390.46,1
15626628,Tretiakova,631.0,Spain,Female,31,2,88161.85,2.0,1.0,0,127630.88,0
15625964,Buckley,,France,Female,43,5,153313.67,1.0,0.0,0,170563.73,0
15750264,Pinto,757.0,Germany,Male,30,6,105128.85,2.0,1.0,1,62972.13,0
15783030,Owens,685.0,France,Female,40,7,0.0,1.0,1.0,0,72852.74,1
15673837,Ko,617.0,Spain,Male,61,3,113858.95,1.0,1.0,1,38129.22,0
15605425,Chia,,Germany,Female,44,2,127536.44,1.0,1.0,0,108398.63,0
15777217,Somadina,641.0,Spain,Male,25,10,0.0,2.0,1.0,1,180808.39,0
15737275,Conti,649.0,France,Male,39,3,113096.41,1.0,1.0,1,60335.24,0
15723721,Tinline,543.0,France,Male,30,4,140916.81,1.0,1.0,0,157711.18,0
15640825,Loyau,695.0,Spain,Male,46,3,,1.0,1.0,1,56297.85,0
15616922,Kelly,479.0,France,Female,26,1,0.0,2.0,1.0,1,19116.97,0
15571928,Fraser,679.0,France,Female,43,4,0.0,3.0,1.0,0,115136.51,1
15797190,Charlton,608.0,Germany,Female,40,7,96202.32,1.0,0.0,0,161154.85,0
15636912,Sneddon,678.0,Spain,Male,38,3,124483.53,1.0,1.0,0,126253.31,0
15792627,Reid,765.0,Spain,Female,33,5,84557.82,1.0,1.0,1,69039.43,0
15744273,Waterhouse,637.0,Germany,Male,30,6,122641.56,2.0,1.0,0,65618.01,0
15780628,Wu,633.0,France,Female,30,6,0.0,2.0,0.0,0,41642.29,0
15635435,White,648.0,France,Female,54,9,120633.42,1.0,0.0,0,5924.38,1
15639590,Melendez,758.0,France,Female,30,3,141581.08,,1.0,0,156249.06,0
15582714,Napolitani,749.0,Germany,Male,47,9,110022.74,1.0,0.0,1,135655.29,1
15674840,Chiazagomekpere,,France,Female,38,5,,2.0,0.0,1,,0
15673439,Sun,646.0,Spain,Female,50,5,142644.64,2.0,1.0,1,142208.5,1
15768881,Saunders,738.0,France,Male,29,2,0.0,2.0,1.0,1,170421.13,0
15569423,Cunningham,731.0,Spain,Male,41,4,0.0,2.0,1.0,0,22299.27,0
15756118,T'ao,661.0,Spain,Male,20,8,0.0,1.0,1.0,0,110252.53,0
15757408,Lo,655.0,Spain,Male,38,3,250898.09,3.0,0.0,1,81054.0,1
15572182,Onwuamaeze,505.0,Germany,Female,33,3,106506.77,3.0,1.0,0,45445.78,1
15792722,Omeokachie,,France,Female,43,8,64897.75,1.0,1.0,0,114996.33,0
15600813,Hyde,717.0,France,Male,50,9,90305.76,1.0,1.0,1,124626.57,0
15666055,Rowe,705.0,France,Female,49,7,0.0,1.0,1.0,0,63405.2,1
15658987,Kane,,France,Female,46,4,,2.0,1.0,1,116378.31,0
15814092,Wang,626.0,France,Female,44,2,0.0,1.0,0.0,1,173117.22,1
15598744,,576.0,Germany,Female,71,6,140273.47,1.0,1.0,1,193135.25,1
15787907,Wang,,Germany,Female,42,5,,3.0,1.0,0,,1
15686436,Newbery,,Spain,Male,32,4,0.0,2.0,1.0,0,167848.02,0
15622470,Yeh,772.0,Spain,Male,41,10,96032.22,1.0,1.0,1,75825.57,0
15746664,Ts'ui,463.0,Spain,Male,20,8,204223.03,1.0,1.0,0,128268.39,0
15611756,Chapman,537.0,Germany,Female,47,4,124192.28,2.0,1.0,1,50881.51,0
15651955,Hanson,603.0,France,Male,31,4,0.0,2.0,0.0,1,9607.1,0
15637774,Fraser,,France,Male,32,5,73494.21,1.0,0.0,0,136301.1,0
15642099,Tsui,679.0,Spain,Male,39,6,,2.0,1.0,0,12266.06,0
15741719,DeRose,540.0,France,Female,40,3,165298.12,1.0,0.0,1,199862.75,0
15712960,Olisanugo,,Spain,Male,37,3,,1.0,0.0,1,5353.12,0
15760514,Sharp,789.0,Germany,Female,43,9,116644.29,2.0,1.0,1,60176.1,0
15751788,Johnson,850.0,Spain,Male,28,9,,1.0,,1,175853.64,0
15611318,Kruglova,,Spain,Male,33,4,,1.0,1.0,0,,1
15800773,Ikenna,648.0,Spain,Female,28,9,102282.61,1.0,1.0,1,157891.11,0
15725698,Panicucci,520.0,Spain,Female,35,4,115680.81,1.0,1.0,1,90280.7,0
15691011,Shoebridge,,France,Male,42,9,,2.0,1.0,1,,0
15644551,Wimble,751.0,Spain,Female,37,3,99773.85,2.0,1.0,0,54865.92,0
15643215,Jen,602.0,Germany,Male,38,2,71667.97,2.0,0.0,0,137111.89,0
15809462,Polyakova,656.0,France,Male,30,3,0.0,2.0,0.0,1,17104.0,0
15628715,Kisch,709.0,France,Female,36,8,0.0,2.0,1.0,1,69676.55,0
15794560,Maclean,550.0,France,Male,57,5,0.0,1.0,,1,133501.94,0
15642937,Padovesi,550.0,France,Female,46,7,0.0,2.0,1.0,0,130590.35,0
15600174,Walton,525.0,France,Male,35,7,165358.77,1.0,0.0,1,94738.54,0
15657778,Jefferson,,France,Male,33,1,,2.0,0.0,0,103914.4,0
15690744,Custance,683.0,France,Male,43,2,112499.42,2.0,1.0,0,30375.18,0
15679200,Crawford,580.0,Spain,Male,29,9,61710.44,2.0,1.0,0,128077.8,0
15812850,Stradford,494.0,Spain,Male,67,5,0.0,2.0,1.0,1,85890.16,0
15628170,Brown,565.0,Germany,Female,32,9,68067.24,1.0,1.0,0,143287.58,0
15569178,Kharlamov,,France,Female,18,4,82767.42,1.0,1.0,0,71811.9,0
15720820,Sabbatini,,Germany,Female,24,9,69881.09,2.0,0.0,1,64421.02,0
15743075,Ko,659.0,France,Male,35,6,0.0,2.0,1.0,1,58879.11,0
15802071,Levi,,Germany,Male,35,1,,1.0,0.0,1,,1
15793135,Wang,713.0,Germany,Female,24,7,147687.24,,1.0,1,121592.5,0
15635034,,727.0,Germany,Male,37,9,101191.83,1.0,1.0,1,34551.35,1
15673908,Chinweike,602.0,Germany,Female,42,6,158414.85,1.0,1.0,1,131886.46,0
15760662,Francis,521.0,Germany,Female,29,2,87212.8,1.0,1.0,1,994.86,0
15626491,Hughes,655.0,France,Female,45,7,57327.04,1.0,0.0,1,47349.0,0
15735632,Williamson,,France,Male,41,8,0.0,1.0,1.0,1,63736.17,0
15659355,McKenzie,,Spain,Male,32,6,,2.0,1.0,1,,0
15575581,Dickson,614.0,Germany,Female,30,3,131344.52,,1.0,0,54776.64,0
15633516,Tucker,,France,Male,42,1,0.0,1.0,0.0,1,168486.02,0
15704597,Trumbull,644.0,France,Male,33,7,174571.36,1.0,0.0,1,43943.09,0
15578073,Barker,686.0,Spain,Male,22,8,0.0,2.0,,0,142331.85,0
15603880,Morgan,,Germany,Male,38,1,114141.64,1.0,1.0,1,60988.21,1
15782758,Ozerova,632.0,France,Male,40,5,147650.68,1.0,1.0,1,199674.83,0
15608226,McMorran,513.0,Spain,Male,72,3,98903.06,1.0,1.0,1,81251.24,0
15691823,Obidimkpa,672.0,France,Male,37,5,153195.59,1.0,1.0,1,162763.01,0
15680449,Hsing,,Germany,Female,44,2,,1.0,1.0,0,,1
15609823,Chieloka,751.0,Spain,Female,34,8,127095.14,2.0,0.0,0,479.54,0
15606841,Ibbott,823.0,France,Male,38,1,,2.0,1.0,0,,0
15691874,Kazakova,687.0,France,Female,34,9,125474.44,,1.0,0,198929.84,0
15585282,Trevisano,755.0,France,Male,62,1,127706.33,,0.0,1,142377.69,0
15753955,Lori,,Spain,Male,34,7,,2.0,0.0,0,156648.81,0
15754105,Olisanugo,650.0,France,Male,37,5,106967.18,,0.0,0,24495.03,0
15716324,Ignatieff,665.0,France,Female,23,9,143672.9,1.0,1.0,1,115147.33,0
15726058,Cattaneo,754.0,Germany,Male,27,7,117578.35,,0.0,1,87908.01,0
15700212,Shih,,France,Female,46,10,0.0,2.0,0.0,0,122953.0,1
15770567,,557.0,France,Female,32,3,123502.53,1.0,1.0,1,69826.8,0
15572073,Yao,663.0,Spain,Male,35,5,,2.0,1.0,1,62634.94,0
15778345,Stevens,,France,Female,33,1,,1.0,,0,,0
15777958,Ch'ien,587.0,France,Male,39,10,0.0,2.0,1.0,1,170409.45,0
15774872,Joslin,663.0,France,Male,36,10,0.0,2.0,1.0,0,136349.55,0
15713596,Ugochukwu,428.0,France,Female,62,1,107735.93,,0.0,1,58381.77,0
15627203,Hsu,508.0,Spain,Male,54,10,0.0,1.0,1.0,1,175749.36,0
15690153,Sun,,France,Female,37,4,116121.84,,0.0,1,181850.74,0
15808389,Iheatu,617.0,France,Female,79,7,0.0,1.0,1.0,1,160589.18,0
15731989,Moran,666.0,France,Male,36,4,120165.4,2.0,1.0,0,33701.5,0
15595766,Watts,527.0,Spain,Male,37,5,,2.0,1.0,1,139093.73,0
15599268,Yobachi,584.0,Spain,Male,32,5,0.0,2.0,1.0,0,10956.82,0
15649129,Sal,757.0,France,Male,32,9,0.0,2.0,1.0,0,115950.96,0
15661409,Shen,542.0,France,Female,42,1,0.0,1.0,1.0,1,178256.58,1
15704466,Udokamma,692.0,France,Female,34,7,0.0,2.0,1.0,0,195074.62,0
15624592,Tan,603.0,France,Male,31,8,0.0,2.0,1.0,1,169915.02,0
15609562,MacDonald,774.0,Spain,Female,43,1,,1.0,1.0,0,17004.14,0
15809100,Nucci,548.0,France,Female,32,2,172448.77,1.0,1.0,0,188083.77,1
15617790,Hanson,626.0,France,Female,29,4,105767.28,2.0,0.0,0,41104.82,0
15609623,,,France,Female,63,5,,1.0,1.0,0,,1
15781326,Ford,636.0,France,Male,35,9,95478.17,1.0,0.0,0,169286.74,0
15664615,Nnachetam,,Germany,Female,30,5,136650.89,1.0,1.0,1,41865.72,1
15654025,Jones,646.0,France,Female,51,4,101629.3,1.0,0.0,0,130541.1,0
15793813,Onochie,774.0,France,Male,36,7,103688.19,1.0,0.0,1,118971.74,0
15758901,Henderson,,Spain,Female,47,1,,1.0,1.0,0,107825.08,1
15713983,Mao,780.0,Germany,Male,34,5,94108.54,2.0,1.0,0,177235.21,0
15695034,Christie,,France,Female,44,4,,1.0,1.0,0,,0
15728838,Leach,578.0,France,Male,45,1,148600.91,1.0,1.0,0,143397.14,1
15721116,Napolitano,597.0,Spain,Male,24,0,108058.07,2.0,1.0,1,187826.11,0
15582090,Iroawuchi,684.0,Spain,Female,36,4,,1.0,1.0,0,117038.96,0
15632789,Maclean,794.0,France,Male,30,8,0.0,2.0,1.0,1,24113.91,0
15709354,Tudawali,,France,Female,41,2,,2.0,1.0,1,113089.43,0
15583212,Chidozie,,France,Female,43,5,,1.0,1.0,0,194764.83,0
15679804,Esquivel,636.0,France,Male,36,5,117559.05,2.0,1.0,1,111573.3,0
15609319,Hunt,,France,Female,41,3,,1.0,1.0,1,,0
15657957,Hughes,602.0,Germany,Female,26,8,113674.2,,1.0,0,197861.16,1
15628992,Esposito,850.0,Germany,Male,32,2,128647.98,2.0,0.0,0,54416.18,0
15771270,North,635.0,France,Female,27,8,127471.56,,1.0,1,152916.05,1
15784092,Henderson,732.0,France,Male,36,7,126195.81,1.0,1.0,1,133172.48,0
15761023,Murphy,554.0,Germany,Female,43,2,120847.11,1.0,1.0,0,7611.61,1
15746902,Belstead,,Spain,Male,38,9,,2.0,1.0,0,,0
15648933,Reilly,831.0,Germany,Male,44,3,111100.98,1.0,1.0,1,28144.07,1
15723658,Voronina,712.0,Spain,Female,30,6,,2.0,1.0,0,152417.97,0
15606887,Singh,775.0,France,Female,30,5,0.0,1.0,1.0,0,193880.6,1
15747677,,656.0,Spain,Male,69,6,,1.0,1.0,1,36108.5,0
15751943,Mai,529.0,Spain,Female,43,5,0.0,2.0,0.0,0,79476.63,0
15576644,Lin,687.0,Germany,Female,29,4,78939.15,1.0,1.0,0,122134.56,1
15630913,Rosas,476.0,Spain,Female,69,1,105303.73,1.0,0.0,1,134260.34,0
15570194,,412.0,France,Male,29,5,0.0,2.0,0.0,0,12510.53,0
15626742,Carpenter,694.0,France,Male,36,3,97530.25,1.0,1.0,1,117140.41,0
15794468,Tsou,641.0,France,Female,42,6,0.0,2.0,0.0,0,121138.77,0
15675675,Slate,850.0,France,Female,32,5,106290.64,1.0,1.0,0,121982.73,0
15715527,Freeman,543.0,Spain,Female,41,4,,1.0,0.0,0,194902.16,0
15704581,Robertson,,Germany,Male,34,2,87967.42,2.0,0.0,1,156309.52,0
15624013,Maxwell,541.0,France,Female,39,6,109844.81,1.0,1.0,0,25289.23,0
15638269,Baresi,597.0,France,Male,67,2,0.0,2.0,0.0,1,108645.85,0
15633648,Jideofor,696.0,Spain,Female,51,5,0.0,2.0,1.0,0,55022.43,0
15637593,Greco,722.0,France,Male,20,6,0.0,2.0,1.0,0,195486.28,0
15586974,Pearce,656.0,France,Male,39,10,0.0,2.0,1.0,1,98894.64,0
15697129,Ulyanova,706.0,Spain,Female,43,1,0.0,2.0,1.0,0,31962.77,0
15703793,Konovalova,738.0,Germany,Male,58,2,133745.44,4.0,1.0,0,28373.86,1
15729224,Jennings,710.0,France,Female,37,5,0.0,2.0,1.0,0,115403.31,0
15630167,Gibson,684.0,Spain,Female,39,4,139723.9,1.0,1.0,1,120612.11,0
15801072,Hurst,,France,Female,28,7,,2.0,1.0,0,,0
15718765,Maclean,,Spain,Male,43,6,,1.0,0.0,0,,1
15805565,Obiuto,691.0,Germany,Male,30,7,116927.89,,1.0,0,21198.39,0
15794142,,564.0,Germany,Female,62,5,114931.35,3.0,0.0,1,18260.98,1
15651075,Ibrahimova,562.0,Germany,Male,35,3,142296.13,1.0,0.0,1,177112.7,0
15608886,Okwudiliolisa,679.0,France,Female,33,1,0.0,2.0,0.0,0,69608.48,0
15629985,Eidson,723.0,Germany,Female,47,10,90450.0,2.0,,0,103379.31,1
15687903,Okonkwo,,France,Female,29,8,,2.0,1.0,0,,0
15684440,Monaldo,548.0,Germany,Male,32,2,98986.28,1.0,1.0,1,55867.38,0
15717643,Band,728.0,France,Female,34,6,90425.15,2.0,1.0,1,11597.69,0
15694188,Obidimkpa,700.0,Spain,Female,46,5,56580.95,2.0,0.0,1,45424.13,0
15669887,Lambert,839.0,France,Female,51,3,,1.0,,1,69101.23,1
15700772,,571.0,France,Male,44,9,0.0,2.0,0.0,0,38433.35,0
15680046,Onochie,,Spain,Male,36,8,,2.0,,0,,0
15741275,Yuan,623.0,France,Female,57,7,71481.79,2.0,1.0,1,84421.34,0
15703292,Chimezie,573.0,France,Male,26,8,86270.93,2.0,,1,90177.3,0
15793042,Sung,629.0,France,Male,39,2,129669.32,2.0,1.0,0,82774.07,0
15791172,Yeh,672.0,Germany,Female,21,1,35741.69,1.0,1.0,0,28789.94,0
